@@340659	##	fo
Despite	despite	ii
civic	civic	jj
uproar	uproar	nn1
,	,	y
the	the	at
Cincinnati	cincinnati	np1
show	show	nn1
of	of	io
Robert	robert	np1
Mapplethorpe	mapplethorpe	np1
's	's	ge
photography	photography	nn1
is	be	vbz
drawing	draw	vvg
over	over	rg
2,500	2,500	mc
viewers	viewer	nn2
a	a	at1
day	day	nnt1
;	;	y
previous	previous	jj
exhibits	exhibit	nn2
drew	draw	vvd
556	556	mc
and	and	cc
225	225	mc
patrons	patron	nn2
daily	daily	rr_jj
.	.	y
