@@351891	##	fo
Sluggers	slugger	np1
Matt	matt	np1
Williams	williams	np1
and	and	cc
Ken	ken	np1
Griffey	griffey	np1
Jr	jr	nna
.	.	y
pause	pause	nn1_vv0@
in	in	ii31
pursuit	pursuit	ii32
of	of	ii33
baseball	baseball	nn1
's	's	ge
home-run	home-run	jj_nn1
record	record	nn1
in	in	ii
order	order	nn1
to	to	to@_ii
work	work	vvi_nn1
on	on	ii_rp@
their	their	appge
swings	swing	nn2
