@@360600	##	fo
SEARCH	search	nn1_vv0@
FOR	for	if
SONGS	song	nn2
ONLINE	online	rr
If	if	cs
you	you	ppy
've	have	vh0
heard	hear	vvn
of	of	io
CD-quality	cd-quality	jj
music	music	nn1
on	on	ii
the	the	at
Web	web	nn1
but	but	ccb
are	be	vbr
n't	n't	xx
sure	sure	jj_rr%
where	where	rrq
to	to	to
find	find	vvi
it	it	pph1
,	,	y
a	a	at1
new	new	jj
search	search	nn1
feature	feature	nn1
on	on	ii
Lycos	lycos	np2
