@@366306	##	fo
THE	the	at
TOWN	town	nn1
FORMERLY	formerly	rr
KNOWN	know	vvn
AS	as	ii
...	....	...
Halfway	halfway	rr_jj
,	,	y
Ore	ore	nn1
.	.	y
(	(	y
pop	pop	nn1_vv0
.	.	y
360	360	mc
)	)	y
,	,	y
last	last	md
week	week	nnt1
became	become	vvd
the	the	at
first	first	md
place	place	nn1_vv0
in	in	ii
the	the	at
world	world	nn1
to	to	to
rename	rename	vvi
itself	itself	ppx1
after	after	ii_cs
a	a	at1
website	website	nn1
